Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR,PriceEthUsd
9/29/21,1632873600,9098.463,87285,2.69,41064.98438,626371,217937,37,1722.9,4362.41,24.87,566.32,2850.87
9/30/21,1632960000,9109.42,82913,4.13,41551.26953,604008,214011,37,1757,4370.67,25.7,578.4,3000.83
10/1/21,1633046400,9225.946,81217,3.03,43816.74219,642498,231121,42,1758.4,4317.16,26.1,612.46,3310.63
10/2/21,1633132800,9360.955,81231,3.5,48137.46875,632862,216360,42,1767.6,4348.84,25.25,607.25,3389.48
10/3/21,1633219200,9290.098,90623,2.45,47680.02734,610390,209562,42,1767.6,4348.84,25.25,607.25,3420.14
10/4/21,1633305600,9253.465,90094,3.78,48208.90625,598489,226499,42,1767.6,4348.84,25.25,607.25,3384.5
10/5/21,1633392000,9541.742,91693,6.55,49174.96094,665320,265131,42,1760.9,4309.87,26.34,651.01,3516.09
10/6/21,1633478400,9471.28,86861,4.6,51486.66406,658259,263770,42,1761.8,4319.57,26.61,673.81,3576.08
10/7/21,1633564800,9502.368,81744,5.55,55338.625,767392,325650,42,1759.2,4383.73,26.12,692.79,3588.2
10/8/21,1633651200,9626.224,81847,4.35,53802.14453,687490,284512,42,1757.4,4406.51,25.83,708.82,3562.84
10/9/21,1633737600,9468.319,77829,2.57,53929.78125,686958,250175,42,1755.7,4385.44,27.63,731.8,3576.4
10/10/21,1633824000,9430.157,75464,4.02,54952.82031,674646,238495,42,1755.7,4385.44,27.63,731.8,3416.49
10/11/21,1633910400,9643.905,77156,4.32,54734.125,712166,268043,42,1755.7,4385.44,27.63,731.8,3544.14
10/12/21,1633996800,9670.944,78523,3.64,57526.83203,765226,264219,42,1759.3,4368.31,25.51,710.65,3490.61
10/13/21,1634083200,9747.917,79415,4.32,56038.25781,719538,249700,42,1794.7,4358.01,25.64,726.3,3607.55
10/14/21,1634169600,9639.61,72694,5.25,57372.83203,738720,250457,42,1797.9,4386.75,26.12,723.95,3791.23
10/15/21,1634256000,9403.028,77340,11.58,57345.90234,780174,255503,42,1768.3,4447.69,27.85,749.85,3868.16
10/16/21,1634342400,9525.411,67970,3.06,61609.52734,709327,239298,42,1765.7,4463.72,29.8,739.64,3829.61
10/17/21,1634428800,9557.943,70981,3.05,60887.65234,695256,229658,42,1765.7,4463.72,29.8,739.64,3846.66
10/18/21,1634515200,9612.819,70435,14.65,61548.80469,737314,260144,42,1765.7,4463.72,29.8,739.64,3746.14
10/19/21,1634601600,9552.476,70772,3.36,62043.16406,787068,277497,42,1770.5,4497.34,30.83,727.25,3877.45
10/20/21,1634688000,9706.298,70098,3.43,64284.58594,820244,290535,42,1784.9,4524.42,31.44,758.18,4162.49
10/21/21,1634774400,9729.879,72323,4.6,66002.23438,776655,275636,42,1781.9,4532.24,29.44,735.43,4062.76
10/22/21,1634860800,9864.567,73171,3.7,62237.89063,778958,287169,42,1796.3,4546.12,28.28,718.52,3971.95
10/23/21,1634947200,9810.82,72292,3.23,60694.62891,754063,260380,42,1806.8,4553.69,29.59,746.02,4168.96
10/24/21,1635033600,9914.205,71576,3.5,61368.34375,829943,292023,42,1806.8,4553.69,29.59,746.02,4082.08
10/25/21,1635120000,10085.373,71494,4.42,60893.92578,851070,296766,42,1806.8,4553.69,29.59,746.02,4220.26
10/26/21,1635206400,10181.851,69813,4.77,63032.76172,914738,325886,42,1793.4,4578.69,28.44,734.86,4129.95
10/27/21,1635292800,10210.423,69414,6.72,60352,937894,360868,42,1798.8,4580.22,26.59,715.02,3924.31
10/28/21,1635379200,10003.513,67422,6.58,58470.73047,990204,411968,42,1802.6,4562.84,27.54,717.13,4288.22
10/29/21,1635465600,10065.34,64129,6.22,60624.87109,973196,383868,42,1783.9,4572.87,27.22,715.06,4417.4
10/30/21,1635552000,10238.757,62412,6.34,62239.36328,976476,367530,42,1795.8,4610.62,28.09,736.12,4323.94
10/31/21,1635638400,10053.506,63743,5.72,61850.48828,934799,350548,42,1795.8,4610.62,28.09,736.12,4290.1
11/1/21,1635724800,10323.91,65442,5.65,61320.44922,902382,360349,49,1795.8,4610.62,28.09,736.12,4322.79
11/2/21,1635811200,10458.162,65874,6.79,60963.25391,957294,369280,49,1789.4,4613.34,31.9,794.14,4593.15
11/3/21,1635897600,10488.143,65290,6.39,63254.33594,994319,382613,49,1763.9,4630.65,32.76,810.25,4604.4
11/4/21,1635984000,10262.345,64494,5.74,62941.80469,982869,385523,49,1793.5,4662.93,32.72,800,4536.99
11/5/21,1636070400,10320.757,63036,5.47,61460.07813,904505,338826,49,1816.8,4699.26,31.49,797.51,4480.09
11/6/21,1636156800,10376.974,62972,5.41,61068.875,871964,320318,49,1828,4701.48,36.69,860,4521.41
11/7/21,1636243200,10538.881,63396,4.27,61554.92188,908538,321896,49,1828,4701.48,36.69,860,4617.13
11/8/21,1636329600,10677.261,63553,6.57,63344.06641,922568,335142,49,1828,4701.48,36.69,860,4810.97
11/9/21,1636416000,10884.267,67096,6.53,67549.73438,892257,344389,49,1830.8,4707.25,39.86,859.01,4732.07
11/10/21,1636502400,10598.343,68129,6.58,66953.33594,916649,337873,49,1848.3,4670.26,36.49,816.34,4632.98
11/11/21,1636588800,10974.031,64004,6.7,64978.89063,912695,317942,49,1863.9,4659.39,39.53,818.36,4722.68
11/12/21,1636675200,10932.657,61834,5.68,64863.98047,950123,322135,49,1868.5,4655.24,44.19,811.73,4668.7
11/13/21,1636761600,11196.283,64644,5.08,64158.12109,850357,302917,49,1866.6,4689.3,42.09,795,4645.64
11/14/21,1636848000,10990.155,64874,4.61,64455.37109,846821,299224,49,1866.6,4689.3,42.09,795,4627.5
11/15/21,1636934400,11177.978,68318,6.43,65521.28906,825119,309149,49,1866.6,4689.3,42.09,795,4561.38
11/16/21,1637020800,10967.383,71564,6.1,63721.19531,869739,314454,49,1854.1,4679.42,36.9,752.02,4210.14
11/17/21,1637107200,11224.419,70783,4.47,60139.62109,823910,296289,49,1872.8,4701.5,35.28,753,4289.75
11/18/21,1637193600,11536.63,68397,5.07,60360.13672,865307,307499,49,1864,4700.72,33.63,727.36,3998.17
11/19/21,1637280000,11110.284,70000,4.51,56896.12891,807919,295580,49,1854.3,4708.44,36.18,718.31,4299.27
11/20/21,1637366400,10966.37,67221,4.16,58115.08203,781188,275695,49,1809.1,4712,33.45,690.02,4415.72
11/21/21,1637452800,10872.606,72737,4.02,59730.50781,870763,342611,49,1809.1,4712,33.45,690.02,4264.61
11/22/21,1637539200,11115.236,73137,5.24,58706.84766,748478,271478,49,1809.1,4712,33.45,690.02,4090.46
11/23/21,1637625600,11173.679,72569,5.76,56304.55469,809611,297180,49,1786.3,4678.48,36.13,696.77,4341.17
11/24/21,1637712000,11255.331,72979,5.04,57565.85156,898872,333452,49,1786.9,4675.78,37,700.9,4271.96
11/25/21,1637798400,10824.21,69643,5.15,57165.41797,908261,320175,49,1788.1,4664.63,34.92,663,4523.8
11/26/21,1637884800,10620.137,71697,4.87,58960.28516,910389,318125,49,1788.1,4664.63,34.92,663,4042.55
11/27/21,1637971200,10827.421,70859,7.22,53736.42969,784051,273313,49,1785.2,4628.75,37.37,695.48,4100.3
11/28/21,1638057600,11103.425,71615,5.01,54813.02344,706124,244339,49,1785.2,4628.75,37.37,695.48,4297.92
11/29/21,1638144000,11193.049,71808,4.95,57291.90625,744780,277929,49,1785.2,4628.75,37.37,695.48,4448.49
11/30/21,1638230400,11118.61,70186,8.04,57830.11328,794638,293185,49,1776.5,4640.25,37.37,721.43,4642.38
12/1/21,1638316800,11388.762,68926,5.19,56907.96484,735116,287178,41,1784.3,4602.82,35.6,705.47,4580.57
12/2/21,1638403200,11626.563,69738,5.73,57217.37109,845431,357293,41,1762.7,4504.73,32.97,683.36,4514.8
12/3/21,1638489600,11482.053,66293,4.22,56509.16406,831164,331925,41,1783.9,4589.49,28.64,630.99,4219.32
12/4/21,1638576000,11546.409,70232,6.21,53727.87891,852391,295481,41,1779.5,4548.37,28.14,596.47,4124.26
12/5/21,1638662400,11688.672,69488,3.83,49201.51953,690481,258341,41,1779.5,4548.37,28.14,596.47,4201.09
12/6/21,1638748800,11796.299,67603,4.64,49413.48047,793242,289818,41,1779.5,4548.37,28.14,596.47,4357.17
12/7/21,1638835200,11926.928,65338,4,50581.82813,758701,298878,41,1784.7,4631.97,29.68,628.17,4309.7
12/8/21,1638921600,11892.155,69761,3.5,50667.64844,762571,315565,41,1785.5,4690.86,29.34,636.54,4439.98
12/9/21,1639008000,11788.87,68557,3.69,50450.08203,766762,286909,41,1776.7,4691,26.5,591.88,4111.92
12/10/21,1639094400,11333.542,67807,4.59,47642.14453,773098,278515,41,1784.8,4687.64,26,600.84,3902.49
12/11/21,1639180800,11199.31,66999,3,47264.63281,707737,253336,41,1788.3,4710.3,24.37,571.64,4088.68
12/12/21,1639267200,11250.43,66346,2.91,49354.85547,668629,248017,41,1788.3,4710.3,24.37,571.64,4135.31
12/13/21,1639353600,11687.141,72439,4.56,50114.74219,720688,268320,41,1788.3,4710.3,24.37,571.64,3785.08
12/14/21,1639440000,11872.948,71392,3.6,46709.82422,720109,294332,41,1772.3,4642.99,24.93,580.38,3862.18
12/15/21,1639526400,11714.432,69996,3.49,48379.75391,761072,298534,41,1764.5,4636.46,25.87,598.59,4020.19
12/16/21,1639612800,11576.582,64166,3.44,48900.46484,641630,262188,41,1798.2,4719.13,23.88,566.94,3957.03
12/17/21,1639699200,11404.128,73499,6.47,47653.73047,681586,259387,41,1804.9,4652.5,23.24,571.58,3876.37
12/18/21,1639785600,11656.212,75495,2.52,46219.25391,669020,234475,41,1794.6,4587.9,22.52,546.39,3961.96
12/19/21,1639872000,11671.161,67943,5.26,46853.86719,710474,243936,41,1794.6,4587.9,22.52,546.39,3924.55
12/20/21,1639958400,11787.347,69853,3.9,46707.0625,737536,248321,41,1794.6,4587.9,22.52,546.39,3945.57
12/21/21,1640044800,12021.166,68846,2.81,46886.07813,726775,251876,41,1788.7,4594.96,24.05,567.5,4017.7
12/22/21,1640131200,11803.847,68697,3.02,48937.09766,717904,263870,41,1802.2,4650.36,23.62,569.99,3982.7
12/23/21,1640217600,11772.716,72291,4.6,48626.34375,747291,281327,41,1811.7,4703.96,25.67,597.21,4112.35
12/24/21,1640304000,11799.102,72147,3.39,50806.05078,830439,329739,41,1808.8,4733.99,25.85,608.28,4047.87
12/25/21,1640390400,11730.999,72236,2.49,50854.91797,896936,366087,41,1808.8,4733.99,25.85,608.28,4109.25
12/26/21,1640476800,11670.134,71563,2.13,50428.69141,751680,292075,41,1808.8,4733.99,25.85,608.28,4063.44
12/27/21,1640563200,11764.608,78825,2.84,50802.60938,730205,277720,41,1808.8,4733.99,25.85,608.28,4037.87
12/28/21,1640649600,11794.555,79689,3.44,50679.85938,720010,263518,41,1810.9,4795.49,23.65,567.97,3793.54
12/29/21,1640736000,11931.009,83474,3.7,47623.87109,766387,285629,41,1805.8,4788.64,23,556.09,3629.31
12/30/21,1640822400,12066.28,80679,3.23,46490.60547,707736,282771,41,1814.1,4794.23,23.5,562.34,3710.08
12/31/21,1640908800,11838.958,79152,2.67,47169.37109,727149,264273,41,1828.6,4775.21,22.33,544.49,3675.79
1/1/22,1640995200,11667.672,78275,2.38,46311.74609,606533,209529,38,1800.1,4778.14,22.74,558.26,3766.74
1/2/22,1641081600,11940.839,85060,2.99,47680.92578,599793,210281,38,1800.1,4778.14,22.74,558.26,3830.92
1/3/22,1641168000,12175.195,87429,2.8,47343.54297,660337,250470,38,1800.1,4778.14,22.74,558.26,3765.16
1/4/22,1641254400,12332.019,83142,3.86,46458.85156,632534,244006,38,1814.6,4804.51,24.38,551.07,3785.67
1/5/22,1641340800,12285.601,87221,4.2,45899.35938,684120,243333,38,1825.1,4787.99,21.44,509.1,3536.77
1/6/22,1641427200,12173.793,84717,3.17,43565.51172,680840,252026,38,1789.2,4693.39,20.48,498.62,3406.48
1/7/22,1641513600,11871.524,86750,4.09,43153.57031,644998,235896,38,1797.4,4697.66,20.36,482.95,3196.47
1/8/22,1641600000,11743.391,90893,2.87,41561.46484,583874,216482,38,1798.8,4655.34,20.09,481.95,3080.81
1/9/22,1641686400,12425.837,98869,3.37,41734.72656,452781,171371,38,1798.8,4655.34,20.09,481.95,3150.83
1/10/22,1641772800,12093.356,94968,3.63,41910.23047,651763,226449,38,1798.8,4655.34,20.09,481.95,3083.68
1/11/22,1641859200,12040.667,94105,3.38,41819.50781,674332,246245,38,1818.5,4669.14,20.86,506.56,3240.32
1/12/22,1641945600,12347.482,85405,6.73,42742.17969,649530,240301,38,1827.3,4728.59,21.13,514.64,3373.03
1/13/22,1642032000,12290.823,89632,2.92,43946.74219,606548,232434,38,1821.4,4733.56,20.15,489.59,3242.26
1/14/22,1642118400,12375.814,90602,3.98,42598.87109,601215,218063,38,1816.5,4637.99,20.68,499.56,3309.66
1/15/22,1642204800,11935.521,90414,3.95,43101.89844,547623,199652,38,1812.4,4632.24,18.7,468.28,3328.63
1/16/22,1642291200,12068.767,90864,2.66,43172.03906,537050,190232,38,1812.4,4632.24,18.7,468.28,3349.61
1/17/22,1642377600,12232.159,92056,5.43,43118.12109,609599,206078,38,1812.4,4632.24,18.7,468.28,3210.9
1/18/22,1642464000,12524.838,91038,3.63,42250.07422,601116,205496,38,1812.4,4632.24,18.7,468.28,3161.5
1/19/22,1642550400,12314.21,87191,3.41,42374.03906,618830,206885,38,1845.5,4588.03,17.49,460.42,3084.78
1/20/22,1642636800,12339.863,80062,5.08,41744.02734,633732,210461,38,1844.9,4547.35,17.47,457.53,3002.43
1/21/22,1642723200,12502.549,88114,3.7,40699.60547,719425,223175,38,1834.1,4471.38,14.995,375.89,2569.59
1/22/22,1642809600,12583.077,86842,3.12,36471.58984,762769,236422,38,1844.2,4356.32,15.13,370.45,2412.23
1/23/22,1642896000,12640.041,81407,2.06,35047.35938,613876,249428,38,1844.2,4356.32,15.13,370.45,2541.6
1/24/22,1642982400,12448.274,87442,3.44,36275.73438,671655,215793,38,1844.2,4356.32,15.13,370.45,2442.27
1/25/22,1643068800,12238.302,89303,3.14,36654.80469,581632,203228,38,1855,4366.64,14.64,365.05,2459.65
1/26/22,1643155200,12654.605,90534,2.5,36950.51563,601447,199418,38,1832,4408.43,14.33,353.65,2464.13
1/27/22,1643241600,12564.457,93639,2.5,36841.87891,549507,186003,38,1795,4380.58,13.45,319.45,2425.83
1/28/22,1643328000,12464.753,86013,2.45,37128.44531,568084,203563,38,1786.6,4336.19,14.7,338.95,2547.03
1/29/22,1643414400,12569.552,88540,2.68,37780.71484,516982,182431,38,1796.4,4431.79,15.94,368.01,2603.1
1/30/22,1643500800,12540.225,90448,5.8,38151.91797,519760,174113,38,1796.4,4431.79,15.94,368.01,2603.24
1/31/22,1643587200,12557.897,86293,2.26,37920.28125,540748,197412,38,1796.4,4431.79,15.94,368.01,2689.14
2/1/22,1643673600,12750.471,90133,3.45,38481.76563,534266,198007,26,1801.5,4519.57,16.69,373,2790.15
2/2/22,1643760000,12869.997,93113,3.69,38743.71484,528810,187325,26,1810.3,4566.39,15.57,348.84,2681.11
2/3/22,1643846400,12351.628,88566,2.73,36944.80469,521944,187003,26,1804.1,4535.41,14.79,340.09,2697.18
2/4/22,1643932800,12556.198,85039,2.42,37149.26563,583341,196177,26,1807.8,4482.79,16.57,391.64,2997.18
2/5/22,1644019200,12755.271,83069,16.29,41501.48047,577856,199484,26,1821.8,4505.75,17.7,413.47,3015.26
2/6/22,1644105600,12847.642,80012,2.04,41441.12109,592791,202203,26,1821.8,4505.75,17.7,413.47,3057.68
2/7/22,1644192000,12606.036,87905,2.84,42406.78125,627988,230057,26,1821.8,4505.75,17.7,413.47,3141.38
2/8/22,1644278400,12816.18,85710,2.32,43854.65234,646123,215954,26,1827.9,4480.02,18.29,425.43,3118.76
2/9/22,1644364800,12872.023,86954,2.8,44096.70313,686441,237642,26,1836.6,4547,19.65,446.6,3246.72
2/10/22,1644451200,12872.734,90584,6.87,44347.80078,656379,223448,26,1837.4,4553.24,19.27,431.48,3074.84
2/11/22,1644537600,12510.053,90688,2.24,43571.12891,703210,236309,26,1842.1,4506.27,18.37,411.01,2928.93
2/12/22,1644624000,12755.733,84500,1.95,42412.30078,668493,214567,26,1869.4,4412.61,17.92,409.49,2918.34
2/13/22,1644710400,13049.09,87651,1.92,42236.56641,631849,217353,26,1869.4,4412.61,17.92,409.49,2872.44
2/14/22,1644796800,12988.535,88983,2.3,42157.39844,616364,208192,26,1869.4,4412.61,17.92,409.49,2931.12
2/15/22,1644883200,12914.576,92114,4.8,42586.46484,647964,219841,26,1856.2,4429.28,19.73,437.24,3185.81
2/16/22,1644969600,12746.019,95439,3.03,44578.27734,612602,198188,26,1871.5,4455.75,19.59,434.98,3124.33
2/17/22,1645056000,12743.997,99673,2.33,43937.07031,622837,201311,26,1902,4456.06,17.76,404.6,2894.42
2/18/22,1645142400,12782.937,98783,1.63,40552.13281,582955,196074,26,1899.8,4384.57,16.97,395.97,2780.72
2/19/22,1645228800,12704.334,101752,2.8,40026.02344,546478,180476,26,1907.4,4332.74,15.95,377.7,2764.5
2/20/22,1645315200,12649.03,102349,2.94,40118.10156,566770,176859,26,1907.4,4332.74,15.95,377.7,2622.7
2/21/22,1645401600,12924.601,119118,1.78,38423.21094,529533,177151,26,1907.4,4332.74,15.95,377.7,2570.15
2/22/22,1645488000,12663.099,100337,2.2,37068.76953,598704,204992,26,1907.4,4332.74,15.95,377.7,2638.81
2/23/22,1645574400,12693.257,98862,5.54,38285.28125,567859,193594,26,1910.4,4324.93,15.07,365.03,2580.97
2/24/22,1645660800,12647.4,95330,2.12,37278.56641,780246,241436,26,1926.3,4155.77,16.25,396.96,2597.94
2/25/22,1645747200,12792.611,98881,2.84,38333.74609,582606,193029,26,1887.6,4298.38,16.22,405,2769
2/26/22,1645833600,12634.277,93370,3.12,39213.08203,575406,188004,26,1900.7,4354.17,17.23,443,2780.32
2/27/22,1645920000,12976.518,90823,1.55,39098.69922,591296,177610,26,1900.7,4354.17,17.23,443,2617.32
2/28/22,1646006400,12711.13,89599,2.3,37706,631816,195261,26,1900.7,4354.17,17.23,443,2919.85
3/1/22,1646092800,12802.375,90398,1.87,43194.50391,680634,224346,22,1943.8,4363.14,17.5,464.73,2976.59
3/2/22,1646179200,12905.12,95788,1.74,44357.61719,653031,208984,22,1922.3,4322.56,17.73,459.29,2948.63
3/3/22,1646265600,12616.677,95379,1.79,43925.19531,653668,215000,22,1935.9,4401.31,15.97,428.7,2833.71
3/4/22,1646352000,12731.038,86093,1.48,42458.14063,671932,213149,22,1966.6,4342.12,14.92,410.36,2622.51
3/5/22,1646438400,12569.472,79961,1.44,39148.44922,630254,191145,22,1995.9,4327.01,14.95,388.91,2666.18
3/6/22,1646524800,12614.042,81129,1.42,39404.19922,625267,196929,22,1995.9,4327.01,14.95,388.91,2552.58
3/7/22,1646611200,12227.737,85379,1.85,38429.30469,686854,219147,22,1995.9,4327.01,14.95,388.91,2496.67
3/8/22,1646697600,12592.454,87321,3.1,38059.90234,732145,280181,22,2043.3,4202.66,15.1,410.36,2579.18
3/9/22,1646784000,12408.324,87458,1.38,38742.81641,750764,277282,22,1988.2,4223.1,16.84,436.75,2733.05
3/10/22,1646870400,12811.888,86477,1.36,41974.07031,792769,330543,22,2000.4,4252.55,16.51,421.13,2608.64
3/11/22,1646956800,12741.62,89831,1.41,39439.96875,665069,203123,22,1985,4279.5,15.14,390.82,2557.57
3/12/22,1647043200,12966.44,85189,1.16,38794.46484,640227,204042,22,1960.8,4202.75,14.16,369.93,2569.87
3/13/22,1647129600,12770.475,86475,2.66,38884.72656,633387,182126,22,1960.8,4202.75,14.16,369.93,2516.83
3/14/22,1647216000,12690.556,88668,1.52,37846.31641,691153,207819,22,1960.8,4202.75,14.16,369.93,2591.45
3/15/22,1647302400,12613.024,88738,1.33,39664.25,715158,238095,22,1929.7,4188.82,14.91,396.14,2619.61
3/16/22,1647388800,12766.3,88594,1.54,39335.57031,773612,311165,22,1909.2,4288.14,16.39,428.78,2775.15
3/17/22,1647475200,12721.151,82967,3.93,41140.84375,737268,245581,22,1948.2,4345.11,18.43,434.09,2816.26
3/18/22,1647561600,12770.068,83297,4.15,40944.83984,714131,233705,22,1933.9,4407.34,19.53,454.28,2941.32
3/19/22,1647648000,13015.439,80792,1.42,41794.64844,762478,260648,22,1934.8,4462.4,19.62,436.48,2952.64
3/20/22,1647734400,12761.284,87036,1.55,42191.40625,679321,209724,22,1934.8,4462.4,19.62,436.48,2861.26
3/21/22,1647820800,13050.287,86140,1.5,41246.13281,696934,227614,22,1934.8,4462.4,19.62,436.48,2895.01
